Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
150	-88.060165	39.85762	-24.02195	-184.62816	1.0	0.0014102128	0.000223793	0.0016779723	0.0009588695	-0.0012969656	8714.744	212.62811374664307
150	-81.48724	0.0	-81.48724	-81.48724	1.0	0.0012347776	0.00024177975	0.0015593483	0.0008343803	-0.0011253806	9473.12	213.25506377220154
150	-91.51447	0.0	-91.51447	-91.51447	1.0	0.0011555953	0.00023288242	0.0014440699	0.0007244629	-0.0010430573	9412.761	213.87868118286133
150	-94.96437	0.0	-94.96437	-94.96437	1.0	0.0010208006	0.00024141416	0.0013270656	0.000652374	-0.00090744393	10111.909	214.5035228729248
150	-115.08678	0.0	-115.08678	-115.08678	1.0	0.0009113832	0.00023191543	0.0012093899	0.000542019	-0.0007976593	8859.506	215.1368923187256
150	-65.29306	0.0	-65.29306	-65.29306	1.0	0.0008069427	0.00022955272	0.0010928737	0.00039462064	-0.00069501007	10588.455	215.7839879989624
150	-131.44272	0.0	-131.44272	-131.44272	1.0	0.0006941736	0.00023367284	0.0009672392	0.00029878877	-0.00058319536	8811.466	216.4090292453766
150	-105.371376	0.0	-105.371376	-105.371376	1.0	0.000591723	0.00021738025	0.0008596007	0.00018896384	-0.00047703413	9611.576	217.0392725467682
150	-86.55106	0.0	-86.55106	-86.55106	1.0	0.0004720324	0.00022773327	0.00074215536	6.490783e-05	-0.00036155694	9046.195	217.66416263580322
150	-78.16553	0.0	-78.16553	-78.16553	1.0	0.00038285705	0.00022421009	0.00062684854	-4.4688466e-05	-0.0002701188	8636.261	218.2863392829895
150	-86.26892	0.0	-86.26892	-86.26892	1.0	0.0002711082	0.00020628228	0.0005108163	-0.00012627899	-0.0001542813	9123.265	218.91104173660278
150	-94.58392	0.0	-94.58392	-94.58392	1.0	0.00011891762	0.00023394733	0.00039481898	-0.00026319103	-6.5136346e-06	9424.02	219.53720021247864
150	-64.64718	0.0	-64.64718	-64.64718	1.0	1.0327969e-05	0.00021620351	0.00027732016	-0.00035615242	0.00010430462	9156.871	220.18775987625122
150	-73.33718	0.0	-73.33718	-73.33718	1.0	-8.0075e-05	0.00020454115	0.00016192903	-0.00046782827	0.00019580705	9964.914	220.83290672302246
150	-87.970345	0.0	-87.970345	-87.970345	1.0	-0.00020799735	0.00021279092	5.0461007e-05	-0.00057484454	0.00031860318	9503.021	221.43604373931885
150	-81.485725	0.0	-81.485725	-81.485725	1.0	-0.0003641885	0.0002095224	-6.319865e-05	-0.0007008603	0.0004754115	8864.126	222.06264901161194
150	-80.07352	0.0	-80.07352	-80.07352	1.0	-0.00045498865	0.00020498768	-0.0001770833	-0.00079655077	0.0005672149	9135.852	222.68368768692017
150	-97.37037	0.0	-97.37037	-97.37037	1.0	-0.00054645375	0.00020975378	-0.0002908074	-0.0009198009	0.00066058553	9997.465	223.30201888084412
150	-95.73859	0.0	-95.73859	-95.73859	1.0	-0.0006796988	0.00021513796	-0.00041849818	-0.0010294993	0.0007892972	8921.322	223.91856479644775
150	-84.80945	0.0	-84.80945	-84.80945	1.0	-0.0007941605	0.00020354784	-0.00051871623	-0.0011391034	0.0009087021	8225.191	224.56085300445557
150	-79.55938	0.0	-79.55938	-79.55938	1.0	-0.00090886676	0.00021782484	-0.00063221325	-0.0012483457	0.0010224539	8269.344	225.20040678977966
300	-69.78461	0.0	-69.78461	-69.78461	1.0	-0.0010298997	0.00020425378	-0.00074541295	-0.0013406682	0.0011426616	7886.257	328.40344166755676
300	-113.57285	0.0	-113.57285	-113.57285	1.0	-0.0011619502	0.00022439977	-0.0008581789	-0.0016701655	0.0012746454	8862.151	328.98942852020264
300	-93.47996	0.0	-93.47996	-93.47996	1.0	-0.0012469247	0.00021378227	-0.000970939	-0.001781315	0.0013578035	8974.946	329.5790286064148
300	-97.14636	0.0	-97.14636	-97.14636	1.0	-0.0013423052	0.00021820812	-0.0010964905	-0.0018927038	0.0014512618	8747.901	330.1630525588989
300	-56.55725	0.0	-56.55725	-56.55725	1.0	-0.0014521945	0.00020052584	-0.0011975976	-0.0019779764	0.0015639297	9038.631	330.780424118042
300	-100.005	0.0	-100.005	-100.005	1.0	-0.0015967521	0.00021369974	-0.0013095475	-0.0019973093	0.0017071782	9470.906	331.3989338874817
300	-74.02345	0.0	-74.02345	-74.02345	1.0	-0.0016863333	0.00019985656	-0.001422699	-0.0021315196	0.0017984421	9885.322	332.0258777141571
300	-95.155754	0.0	-95.155754	-95.155754	1.0	-0.001813376	0.00022327514	-0.0015362655	-0.0023396937	0.0019289962	9233.78	332.6457099914551
300	-22.779163	0.0	-22.779163	-22.779163	1.0	-0.0018713055	0.00020160087	-0.0016500711	-0.0024015105	0.0019841993	9263.238	333.2612953186035
300	-119.36671	0.0	-119.36671	-119.36671	1.0	-0.001997652	0.00019468278	-0.001775479	-0.0023493876	0.0021082095	9188.479	333.895144701004
300	-80.1561	0.0	-80.1561	-80.1561	1.0	-0.0021140971	0.00021409546	-0.001878306	-0.0027719478	0.0022277343	8654.739	334.53383326530457
300	-88.491714	0.0	-88.491714	-88.491714	1.0	-0.002249298	0.00022388248	-0.001993353	-0.0029047132	0.002360443	9065.625	335.15785360336304
300	-79.61281	0.0	-79.61281	-79.61281	1.0	-0.002372296	0.00021256391	-0.0021064072	-0.0029431046	0.0024847954	8250.777	335.7803828716278
