Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-191.39824	0.0	-191.39824	-191.39824	1.0	-0.001977521	3.433201e-05	-0.0019250955	-0.002034801	0.0020804529	7162.5244	272.0964665412903
200	-34.27176	0.0	-34.27176	-34.27176	1.0	-0.0020963517	3.911381e-05	-0.00203985	-0.002165818	0.0021860981	6512.8506	272.91855239868164
200	-83.40539	0.0	-83.40539	-83.40539	1.0	-0.0021689942	3.428125e-05	-0.0021139407	-0.0022157263	0.0022931679	8503.574	273.78077459335327
200	-87.75409	0.0	-87.75409	-87.75409	1.0	-0.0023025637	3.1381784e-05	-0.0022439263	-0.0023397952	0.0024003868	6551.3145	274.5992681980133
200	-40.220287	0.0	-40.220287	-40.220287	1.0	-0.002401368	2.4895768e-05	-0.0023632545	-0.0024416696	0.0025087504	9784.468	275.4034423828125
200	-95.82487	0.0	-95.82487	-95.82487	1.0	-0.0024958584	3.777803e-05	-0.0024377834	-0.0025960212	0.0026183391	7713.0186	276.2016489505768
200	-84.73849	0.0	-84.73849	-84.73849	1.0	-0.0026063053	2.919255e-05	-0.0025675257	-0.0026600698	0.0027290047	8633.16	276.9966187477112
200	-51.795406	0.0	-51.795406	-51.795406	1.0	-0.0027235723	1.9555915e-05	-0.0026866097	-0.0027692693	0.0028413786	10363.815	277.80458760261536
200	-70.51352	0.0	-70.51352	-70.51352	1.0	-0.0028365953	3.4533143e-05	-0.0027901796	-0.0028876415	0.0029558146	11658.037	278.60215616226196
200	-49.585808	0.0	-49.585808	-49.585808	1.0	-0.0029490343	4.0294122e-05	-0.0028814527	-0.0030450614	0.0030717629	10771.31	279.42101287841797
200	-32.936485	0.0	-32.936485	-32.936485	1.0	-0.003058685	2.8464017e-05	-0.0030033449	-0.0031088907	0.00318753	7442.061	280.2010090351105
200	-51.741516	0.0	-51.741516	-51.741516	1.0	-0.0031928048	4.691692e-05	-0.0031147227	-0.003277802	0.0033027043	6715.292	281.0182750225067
200	-114.55421	0.0	-114.55421	-114.55421	1.0	-0.0033128983	4.6012643e-05	-0.0032334516	-0.003393492	0.0034154376	4131.799	281.81265926361084
200	-28.584795	0.0	-28.584795	-28.584795	1.0	-0.0034036068	3.6132893e-05	-0.0033333958	-0.0034906394	0.0035296995	10063.631	282.6048700809479
200	-118.713615	0.0	-118.713615	-118.713615	1.0	-0.0035296623	3.355085e-05	-0.0034687081	-0.0035796696	0.0036424452	6371.559	283.399733543396
200	-65.91268	0.0	-65.91268	-65.91268	1.0	-0.0036337422	3.8410948e-05	-0.0035661296	-0.0037061311	0.0037564582	9108.699	284.210325717926
200	-135.27095	0.0	-135.27095	-135.27095	1.0	-0.0037430832	4.161762e-05	-0.0036827314	-0.003832969	0.0038690078	4927.2266	284.9840648174286
200	-70.679726	0.0	-70.679726	-70.679726	1.0	-0.0038441208	3.618519e-05	-0.0037920438	-0.003898717	0.003982357	8796.18	285.7638006210327
200	-38.61855	0.0	-38.61855	-38.61855	1.0	-0.00398044	4.2400225e-05	-0.0039073844	-0.00405973	0.004095537	7386.8564	286.53784441947937
200	-26.94482	0.0	-26.94482	-26.94482	1.0	-0.0041063684	3.7248417e-05	-0.0040571173	-0.0041899243	0.004208328	6644.68	287.314003944397
200	-38.64974	0.0	-38.64974	-38.64974	1.0	-0.004192866	2.9650366e-05	-0.0041268067	-0.004242493	0.004323754	13395.812	288.08599877357483
200	-52.209843	0.0	-52.209843	-52.209843	1.0	-0.0043091103	4.2616048e-05	-0.004237761	-0.004419187	0.00444027	8936.955	288.88672852516174
200	-31.539654	0.0	-31.539654	-31.539654	1.0	-0.00443626	4.354441e-05	-0.004364737	-0.004536237	0.004553722	3236.1099	289.69393277168274
200	-43.76168	0.0	-43.76168	-43.76168	1.0	-0.004557894	2.9878343e-05	-0.0044896924	-0.004599447	0.004665913	5529.9194	290.51420044898987
200	-80.846504	0.0	-80.846504	-80.846504	1.0	-0.0046657277	3.86951e-05	-0.00458908	-0.004745936	0.0047776545	6106.7544	291.3156991004944
200	-82.30011	0.0	-82.30011	-82.30011	1.0	-0.004759779	4.1653188e-05	-0.004693918	-0.0048182495	0.004890233	8460.194	292.10666942596436
200	-40.139366	0.0	-40.139366	-40.139366	1.0	-0.004902044	4.5671473e-05	-0.004812779	-0.0049882894	0.0050039184	8680.636	292.8891360759735
200	-150.24153	0.0	-150.24153	-150.24153	1.0	-0.005002164	4.128078e-05	-0.004953386	-0.0050852727	0.00511809	8560.361	293.68713641166687
200	-111.00216	0.0	-111.00216	-111.00216	1.0	-0.0051160725	4.2646716e-05	-0.0050407336	-0.005185057	0.0052298363	3912.473	294.5005371570587
200	-46.593834	0.0	-46.593834	-46.593834	1.0	-0.005220415	3.9579376e-05	-0.005139877	-0.0053120907	0.0053414744	6117.814	295.31203532218933
200	-45.391075	0.0	-45.391075	-45.391075	1.0	-0.005342654	3.5891302e-05	-0.005262763	-0.005408954	0.0054508704	3627.833	296.1074380874634
200	-27.429548	0.0	-27.429548	-27.429548	1.0	-0.0054440266	4.5979807e-05	-0.00536935	-0.0055340095	0.0055606645	7426.4976	296.8938844203949
200	-31.595966	0.0	-31.595966	-31.595966	1.0	-0.005572155	3.4415036e-05	-0.005506262	-0.005644246	0.005670071	5728.8677	297.68269634246826
200	-41.267643	0.0	-41.267643	-41.267643	1.0	-0.0056664087	2.8213837e-05	-0.0056271744	-0.005722035	0.005779137	6079.295	298.5040395259857
200	-38.187523	0.0	-38.187523	-38.187523	1.0	-0.005769657	3.4620447e-05	-0.005691449	-0.00582049	0.0058888895	7724.659	299.3080208301544
200	-33.3858	0.0	-33.3858	-33.3858	1.0	-0.005868357	4.550093e-05	-0.005800762	-0.005931807	0.0059976843	5124.655	300.1056442260742
200	-36.00969	0.0	-36.00969	-36.00969	1.0	-0.0060048755	3.0042625e-05	-0.0059461514	-0.006050344	0.0061059785	5677.096	300.8944833278656
200	-28.975988	0.0	-28.975988	-28.975988	1.0	-0.0060988	4.3776858e-05	-0.006022511	-0.0061493795	0.0062142196	6228.092	301.68220615386963
200	-53.05992	0.0	-53.05992	-53.05992	1.0	-0.0062159346	4.5602814e-05	-0.0061620744	-0.006318164	0.006323632	7599.239	302.4895143508911
200	-33.205326	0.0	-33.205326	-33.205326	1.0	-0.006318331	3.9879007e-05	-0.0062288046	-0.0063675176	0.006430958	3824.9321	303.30741715431213
200	-31.59523	0.0	-31.59523	-31.59523	1.0	-0.006443957	3.1755393e-05	-0.0063858908	-0.0065010283	0.0065365653	4692.2607	304.10789489746094
200	-37.828693	0.0	-37.828693	-37.828693	1.0	-0.0065302122	3.0907162e-05	-0.006454448	-0.006581717	0.0066418136	6106.1914	304.89627504348755
200	-30.824665	0.0	-30.824665	-30.824665	1.0	-0.0066257115	3.97017e-05	-0.006550679	-0.006712403	0.006747746	6694.9336	305.68049597740173
200	-30.446976	0.0	-30.446976	-30.446976	1.0	-0.0067435447	3.5522797e-05	-0.0066975867	-0.006794879	0.0068532038	5980.3394	306.46830797195435
