Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
1568	-0.6558834	0.0	-0.6558834	-0.6558834	1.0	7302.059754371643
1569	-2.2530413	0.0	-2.2530413	-2.2530413	1.0	7306.696639537811
1570	-3.3675957	0.0	-3.3675957	-3.3675957	1.0	7311.405740022659
1571	-2.5924356	0.0	-2.5924356	-2.5924356	1.0	7316.035155057907
1572	-0.8543051	0.0	-0.8543051	-0.8543051	1.0	7320.6532208919525
1573	-1.7671577	0.0	-1.7671577	-1.7671577	1.0	7325.340432167053
1574	-2.164855	0.0	-2.164855	-2.164855	1.0	7330.004832029343
1575	-1.7861751	0.0	-1.7861751	-1.7861751	1.0	7334.653179168701
1576	-1.7717317	0.0	-1.7717317	-1.7717317	1.0	7339.271153211594
1577	-2.2810135	0.0	-2.2810135	-2.2810135	1.0	7343.935931682587
1578	-0.96812195	0.0	-0.96812195	-0.96812195	1.0	7348.577170372009
1579	-1.8091873	0.0	-1.8091873	-1.8091873	1.0	7353.221831560135
1580	-1.3898863	0.0	-1.3898863	-1.3898863	1.0	7357.848074436188
1581	-1.4220239	0.0	-1.4220239	-1.4220239	1.0	7362.5179698467255
1582	-0.9068085	0.0	-0.9068085	-0.9068085	1.0	7367.286022186279
1583	-1.5002868	0.0	-1.5002868	-1.5002868	1.0	7372.03564286232
1584	-2.0521703	0.0	-2.0521703	-2.0521703	1.0	7376.726525306702
1585	-1.1402354	0.0	-1.1402354	-1.1402354	1.0	7381.311640739441
1586	-3.3459287	0.0	-3.3459287	-3.3459287	1.0	7385.9270005226135
1587	-1.617845	0.0	-1.617845	-1.617845	1.0	7390.673964500427
1588	-1.3756069	0.0	-1.3756069	-1.3756069	1.0	7395.401566267014
1589	-1.2483846	0.0	-1.2483846	-1.2483846	1.0	7400.08670592308
1590	-0.54945457	0.0	-0.54945457	-0.54945457	1.0	7404.801183223724
1591	-2.7818034	0.0	-2.7818034	-2.7818034	1.0	7409.4854526519775
1592	-2.0681217	0.0	-2.0681217	-2.0681217	1.0	7414.144243001938
1593	-0.4100272	0.0	-0.4100272	-0.4100272	1.0	7418.758474111557
1594	-1.5257332	0.0	-1.5257332	-1.5257332	1.0	7423.405637741089
1595	-0.83383316	0.0	-0.83383316	-0.83383316	1.0	7427.939861774445
1596	-1.1928034	0.0	-1.1928034	-1.1928034	1.0	7432.635954856873
1597	-2.3857608	0.0	-2.3857608	-2.3857608	1.0	7437.373324394226
1598	-0.7594245	0.0	-0.7594245	-0.7594245	1.0	7441.966912031174
1599	-2.1874337	0.0	-2.1874337	-2.1874337	1.0	7446.611261129379
1600	-1.408468	0.0	-1.408468	-1.408468	1.0	7451.186243534088
1601	-1.1046029	0.0	-1.1046029	-1.1046029	1.0	7455.8798570632935
1602	-0.8324623	0.0	-0.8324623	-0.8324623	1.0	7460.568569421768
1603	-2.4798858	0.0	-2.4798858	-2.4798858	1.0	7465.189566373825
1604	-2.1325574	0.0	-2.1325574	-2.1325574	1.0	7469.953793287277
1605	-1.2965386	0.0	-1.2965386	-1.2965386	1.0	7474.518231153488
1606	-1.3678516	0.0	-1.3678516	-1.3678516	1.0	7479.232305765152
1607	-0.24758333	0.0	-0.24758333	-0.24758333	1.0	7484.034893274307
1608	-1.8274307	0.0	-1.8274307	-1.8274307	1.0	7488.642331838608
1609	-3.1061783	0.0	-3.1061783	-3.1061783	1.0	7493.307002067566
1610	-1.6943097	0.0	-1.6943097	-1.6943097	1.0	7498.088104724884
1611	-0.76935625	0.0	-0.76935625	-0.76935625	1.0	7502.753109693527
1612	-0.67825097	0.0	-0.67825097	-0.67825097	1.0	7507.308747053146
1613	-1.281082	0.0	-1.281082	-1.281082	1.0	7511.952491283417
1614	-0.8640404	0.0	-0.8640404	-0.8640404	1.0	7516.618234634399
1615	-2.9510303	0.0	-2.9510303	-2.9510303	1.0	7521.362075805664
1616	-0.64586127	0.0	-0.64586127	-0.64586127	1.0	7525.938950061798
1617	-3.2597406	0.0	-3.2597406	-3.2597406	1.0	7530.6128940582275
1618	-0.79618317	0.0	-0.79618317	-0.79618317	1.0	7535.232220172882
1619	-2.8977528	0.0	-2.8977528	-2.8977528	1.0	7539.813964605331
1620	-1.087723	0.0	-1.087723	-1.087723	1.0	7544.465109348297
1621	-0.9428505	0.0	-0.9428505	-0.9428505	1.0	7549.172875404358
1622	-1.5823	0.0	-1.5823	-1.5823	1.0	7553.899516582489
1623	-1.7363883	0.0	-1.7363883	-1.7363883	1.0	7558.598662853241
1624	-1.5555319	0.0	-1.5555319	-1.5555319	1.0	7563.287206172943
1625	-1.8142774	0.0	-1.8142774	-1.8142774	1.0	7568.00039768219
1626	-2.4907916	0.0	-2.4907916	-2.4907916	1.0	7572.68124628067
1627	-0.7242283	0.0	-0.7242283	-0.7242283	1.0	7577.3169028759
1628	-3.1395185	0.0	-3.1395185	-3.1395185	1.0	7581.898245096207
1629	-2.1485393	0.0	-2.1485393	-2.1485393	1.0	7586.539190530777
1630	-1.8316524	0.0	-1.8316524	-1.8316524	1.0	7591.252543926239
1631	-1.832875	0.0	-1.832875	-1.832875	1.0	7596.03782582283
1632	-1.0380661	0.0	-1.0380661	-1.0380661	1.0	7600.679801464081
1633	-1.6214958	0.0	-1.6214958	-1.6214958	1.0	7605.314140319824
1634	-1.3124379	0.0	-1.3124379	-1.3124379	1.0	7609.921314954758
1635	-1.6090598	0.0	-1.6090598	-1.6090598	1.0	7614.580107688904
1636	-1.9672062	0.0	-1.9672062	-1.9672062	1.0	7619.122109413147
1637	-1.4900026	0.0	-1.4900026	-1.4900026	1.0	7623.79087805748
1638	-2.3262653	0.0	-2.3262653	-2.3262653	1.0	7628.388479471207
1639	-2.1448355	0.0	-2.1448355	-2.1448355	1.0	7632.99964427948
1640	-1.7920586	0.0	-1.7920586	-1.7920586	1.0	7637.534402370453
1641	-2.8686726	0.0	-2.8686726	-2.8686726	1.0	7642.2212743759155
1642	-0.86061054	0.0	-0.86061054	-0.86061054	1.0	7646.804999113083
1643	-1.044336	0.0	-1.044336	-1.044336	1.0	7651.480988264084
1644	-2.3394747	0.0	-2.3394747	-2.3394747	1.0	7656.23650932312
1645	-2.1132271	0.0	-2.1132271	-2.1132271	1.0	7660.942195177078
1646	-1.922153	0.0	-1.922153	-1.922153	1.0	7665.729535102844
1647	-0.6196125	0.0	-0.6196125	-0.6196125	1.0	7670.3562541008
1648	-2.697219	0.0	-2.697219	-2.697219	1.0	7674.952925205231
1649	-1.7990191	0.0	-1.7990191	-1.7990191	1.0	7679.6373500823975
1650	-2.226256	0.0	-2.226256	-2.226256	1.0	7684.285068273544
1651	-0.5584812	0.0	-0.5584812	-0.5584812	1.0	7689.015296936035
1652	-1.4366897	0.0	-1.4366897	-1.4366897	1.0	7693.792095184326
1653	-1.5529982	0.0	-1.5529982	-1.5529982	1.0	7698.453020572662
1654	-1.0191648	0.0	-1.0191648	-1.0191648	1.0	7703.101583242416
1655	-1.7213403	0.0	-1.7213403	-1.7213403	1.0	7707.699266672134
1656	-1.1083541	0.0	-1.1083541	-1.1083541	1.0	7712.397081613541
1657	-0.7737622	0.0	-0.7737622	-0.7737622	1.0	7717.097715854645
1658	-0.96486014	0.0	-0.96486014	-0.96486014	1.0	7721.727659225464
1659	-2.221759	0.0	-2.221759	-2.221759	1.0	7726.501354455948
1660	-0.8422659	0.0	-0.8422659	-0.8422659	1.0	7731.323103904724
1661	-1.7062763	0.0	-1.7062763	-1.7062763	1.0	7736.039121627808
1662	-2.1910746	0.0	-2.1910746	-2.1910746	1.0	7740.680776119232
1663	-0.85038185	0.0	-0.85038185	-0.85038185	1.0	7745.441030502319
1664	-1.1747268	0.0	-1.1747268	-1.1747268	1.0	7750.180425643921
1665	-0.76207495	0.0	-0.76207495	-0.76207495	1.0	7754.906890869141
1666	-0.8286451	0.0	-0.8286451	-0.8286451	1.0	7759.50167298317
1667	-2.1005213	0.0	-2.1005213	-2.1005213	1.0	7764.1207728385925
1668	-0.99324685	0.0	-0.99324685	-0.99324685	1.0	7768.737184762955
1669	-1.4329838	0.0	-1.4329838	-1.4329838	1.0	7773.358675479889
1670	-2.473709	0.0	-2.473709	-2.473709	1.0	7778.101716518402
1671	-1.9149317	0.0	-1.9149317	-1.9149317	1.0	7782.788921117783
1672	-1.9834476	0.0	-1.9834476	-1.9834476	1.0	7787.432553529739
1673	-2.947128	0.0	-2.947128	-2.947128	1.0	7792.084814786911
1674	-0.5900976	0.0	-0.5900976	-0.5900976	1.0	7796.864069223404
1675	-0.7263733	0.0	-0.7263733	-0.7263733	1.0	7801.852229356766
1676	-0.41014236	0.0	-0.41014236	-0.41014236	1.0	7806.516486406326
1677	-0.7269562	0.0	-0.7269562	-0.7269562	1.0	7811.176904439926
1678	-1.0508249	0.0	-1.0508249	-1.0508249	1.0	7815.884883642197
1679	-1.1063501	0.0	-1.1063501	-1.1063501	1.0	7820.522841215134
1680	-1.0447632	0.0	-1.0447632	-1.0447632	1.0	7825.1730489730835
1681	-1.313441	0.0	-1.313441	-1.313441	1.0	7829.77831697464
1682	-2.1669888	0.0	-2.1669888	-2.1669888	1.0	7834.326644182205
1683	-1.5162905	0.0	-1.5162905	-1.5162905	1.0	7838.975353002548
1684	-1.1217403	0.0	-1.1217403	-1.1217403	1.0	7843.554319620132
1685	-1.4866105	0.0	-1.4866105	-1.4866105	1.0	7848.410505771637
1686	-2.5095844	0.0	-2.5095844	-2.5095844	1.0	7853.042962312698
1687	-1.6009922	0.0	-1.6009922	-1.6009922	1.0	7857.752236127853
1688	-0.75363106	0.0	-0.75363106	-0.75363106	1.0	7862.388582468033
1689	-1.0555854	0.0	-1.0555854	-1.0555854	1.0	7866.936312198639
1690	-1.5656565	0.0	-1.5656565	-1.5656565	1.0	7871.628177881241
1691	-1.5519861	0.0	-1.5519861	-1.5519861	1.0	7876.313080787659
1692	-2.6814945	0.0	-2.6814945	-2.6814945	1.0	7881.042981386185
1693	-1.9549398	0.0	-1.9549398	-1.9549398	1.0	7885.780242919922
1694	-1.0948218	0.0	-1.0948218	-1.0948218	1.0	7890.502479553223
1695	-1.9305	0.0	-1.9305	-1.9305	1.0	7895.076106786728
1696	-2.4870293	0.0	-2.4870293	-2.4870293	1.0	7899.631868124008
1697	-1.5178294	0.0	-1.5178294	-1.5178294	1.0	7904.3527755737305
1698	-0.68304163	0.0	-0.68304163	-0.68304163	1.0	7908.943505764008
1699	-0.88853323	0.0	-0.88853323	-0.88853323	1.0	7913.598877668381
1700	-0.98323977	0.0	-0.98323977	-0.98323977	1.0	7918.208146810532
1701	-2.6468616	0.0	-2.6468616	-2.6468616	1.0	7922.883556127548
1702	-1.3648282	0.0	-1.3648282	-1.3648282	1.0	7927.587033033371
1703	-0.46045747	0.0	-0.46045747	-0.46045747	1.0	7932.230035066605
1704	-0.67108893	0.0	-0.67108893	-0.67108893	1.0	7936.787072658539
1705	-2.2157152	0.0	-2.2157152	-2.2157152	1.0	7941.43700671196
1706	-2.4821217	0.0	-2.4821217	-2.4821217	1.0	7946.111408948898
1707	-2.531832	0.0	-2.531832	-2.531832	1.0	7950.702086448669
1708	-4.0197678	0.0	-4.0197678	-4.0197678	1.0	7955.312275648117
1709	-2.7568357	0.0	-2.7568357	-2.7568357	1.0	7959.861256361008
1710	-3.0821428	0.0	-3.0821428	-3.0821428	1.0	7964.398946046829
1711	-1.8720171	0.0	-1.8720171	-1.8720171	1.0	7968.959392309189
1712	-1.253416	0.0	-1.253416	-1.253416	1.0	7973.6783618927
1713	-2.4944146	0.0	-2.4944146	-2.4944146	1.0	7978.302188158035
1714	-3.8316119	0.0	-3.8316119	-3.8316119	1.0	7982.993623495102
1715	-1.4018788	0.0	-1.4018788	-1.4018788	1.0	7987.6320378780365
1716	-1.9256859	0.0	-1.9256859	-1.9256859	1.0	7992.32848906517
1717	-1.2989899	0.0	-1.2989899	-1.2989899	1.0	7996.928188562393
1718	-0.85978746	0.0	-0.85978746	-0.85978746	1.0	8001.592153072357
1719	-1.3586912	0.0	-1.3586912	-1.3586912	1.0	8006.301876544952
1720	-0.45125514	0.0	-0.45125514	-0.45125514	1.0	8010.978952169418
1721	-1.1349046	0.0	-1.1349046	-1.1349046	1.0	8015.695033311844
1722	-0.9885949	0.0	-0.9885949	-0.9885949	1.0	8020.336322307587
1723	-2.7196362	0.0	-2.7196362	-2.7196362	1.0	8024.931346178055
1724	-1.4453183	0.0	-1.4453183	-1.4453183	1.0	8029.604686498642
1725	-1.4962956	0.0	-1.4962956	-1.4962956	1.0	8034.27854681015
1726	-1.041306	0.0	-1.041306	-1.041306	1.0	8038.971323013306
1727	-2.4329576	0.0	-2.4329576	-2.4329576	1.0	8043.589008808136
1728	-1.9216596	0.0	-1.9216596	-1.9216596	1.0	8048.184091806412
1729	-2.4643695	0.0	-2.4643695	-2.4643695	1.0	8052.902095556259
1730	-1.3835504	0.0	-1.3835504	-1.3835504	1.0	8057.658061265945
1731	-1.2925227	0.0	-1.2925227	-1.2925227	1.0	8062.21581196785
1732	-2.2311695	0.0	-2.2311695	-2.2311695	1.0	8066.786985635757
1733	-3.2371798	0.0	-3.2371798	-3.2371798	1.0	8071.51207113266
1734	-2.4854658	0.0	-2.4854658	-2.4854658	1.0	8076.253853321075
1735	-1.496044	0.0	-1.496044	-1.496044	1.0	8080.7713322639465
1736	-1.8244044	0.0	-1.8244044	-1.8244044	1.0	8085.333555698395
1737	-1.8088329	0.0	-1.8088329	-1.8088329	1.0	8090.005426645279
1738	-3.0950065	0.0	-3.0950065	-3.0950065	1.0	8094.6237235069275
1739	-1.0240959	0.0	-1.0240959	-1.0240959	1.0	8099.145255327225
1740	-3.512639	0.0	-3.512639	-3.512639	1.0	8103.673565149307
1741	-1.2611123	0.0	-1.2611123	-1.2611123	1.0	8108.335932016373
1742	-2.3241377	0.0	-2.3241377	-2.3241377	1.0	8112.971405744553
1743	-2.2953675	0.0	-2.2953675	-2.2953675	1.0	8117.707065105438
1744	-0.5252236	0.0	-0.5252236	-0.5252236	1.0	8122.320726633072
1745	-2.3008094	0.0	-2.3008094	-2.3008094	1.0	8127.024239778519
1746	-0.43739218	0.0	-0.43739218	-0.43739218	1.0	8131.581008434296
1747	-2.3438478	0.0	-2.3438478	-2.3438478	1.0	8136.23486328125
1748	-2.0502381	0.0	-2.0502381	-2.0502381	1.0	8140.826335430145
1749	-1.1547413	0.0	-1.1547413	-1.1547413	1.0	8145.399430036545
1750	-0.57210267	0.0	-0.57210267	-0.57210267	1.0	8150.013758659363
1751	-1.1008134	0.0	-1.1008134	-1.1008134	1.0	8154.620511293411
1752	-0.9857631	0.0	-0.9857631	-0.9857631	1.0	8159.249535560608
1753	-0.6217982	0.0	-0.6217982	-0.6217982	1.0	8163.922865390778
1754	-1.9066132	0.0	-1.9066132	-1.9066132	1.0	8168.469044923782
1755	-0.77800256	0.0	-0.77800256	-0.77800256	1.0	8173.44554233551
1756	-1.2075504	0.0	-1.2075504	-1.2075504	1.0	8177.998687505722
1757	-0.6964565	0.0	-0.6964565	-0.6964565	1.0	8182.619416713715
1758	-1.9021909	0.0	-1.9021909	-1.9021909	1.0	8187.169728517532
1759	-1.7986026	0.0	-1.7986026	-1.7986026	1.0	8191.801440000534
1760	-1.271031	0.0	-1.271031	-1.271031	1.0	8196.445798397064
1761	-2.3675263	0.0	-2.3675263	-2.3675263	1.0	8201.12470984459
1762	-1.461381	0.0	-1.461381	-1.461381	1.0	8205.716275215149
1763	-2.9138024	0.0	-2.9138024	-2.9138024	1.0	8210.39724111557
1764	-1.3227861	0.0	-1.3227861	-1.3227861	1.0	8214.948099136353
1765	-0.9251191	0.0	-0.9251191	-0.9251191	1.0	8219.558115959167
1766	-1.6320028	0.0	-1.6320028	-1.6320028	1.0	8224.212846517563
1767	-1.0865251	0.0	-1.0865251	-1.0865251	1.0	8228.830807685852
1768	-0.6268195	0.0	-0.6268195	-0.6268195	1.0	8233.454885959625
1769	-2.7785056	0.0	-2.7785056	-2.7785056	1.0	8238.068325042725
1770	-2.1266508	0.0	-2.1266508	-2.1266508	1.0	8242.714878082275
1771	-2.4832518	0.0	-2.4832518	-2.4832518	1.0	8247.2574737072
1772	-1.4328254	0.0	-1.4328254	-1.4328254	1.0	8251.960249185562
1773	-1.9494765	0.0	-1.9494765	-1.9494765	1.0	8256.504739046097
1774	-1.4657491	0.0	-1.4657491	-1.4657491	1.0	8261.176053524017
1775	-1.3740473	0.0	-1.3740473	-1.3740473	1.0	8265.8430621624
1776	-1.9016856	0.0	-1.9016856	-1.9016856	1.0	8270.469918012619
1777	-1.1654159	0.0	-1.1654159	-1.1654159	1.0	8275.067131757736
1778	-0.5151326	0.0	-0.5151326	-0.5151326	1.0	8279.798825502396
1779	-1.8267471	0.0	-1.8267471	-1.8267471	1.0	8284.471161842346
1780	-2.8855903	0.0	-2.8855903	-2.8855903	1.0	8289.161812543869
1781	-1.6960055	0.0	-1.6960055	-1.6960055	1.0	8293.870504379272
1782	-0.5653493	0.0	-0.5653493	-0.5653493	1.0	8298.477628231049
1783	-1.9906658	0.0	-1.9906658	-1.9906658	1.0	8303.187127113342
1784	-0.8686554	0.0	-0.8686554	-0.8686554	1.0	8307.872559309006
1785	-4.006146	0.0	-4.006146	-4.006146	1.0	8312.52562880516
1786	-0.77604306	0.0	-0.77604306	-0.77604306	1.0	8317.153927087784
1787	-0.96500176	0.0	-0.96500176	-0.96500176	1.0	8321.70732474327
1788	-1.605357	0.0	-1.605357	-1.605357	1.0	8326.39928483963
1789	-1.8467981	0.0	-1.8467981	-1.8467981	1.0	8330.985810279846
1790	-0.95855343	0.0	-0.95855343	-0.95855343	1.0	8335.576194047928
1791	-1.8835989	0.0	-1.8835989	-1.8835989	1.0	8340.162420988083
1792	-0.68617463	0.0	-0.68617463	-0.68617463	1.0	8344.802578687668
1793	-0.93449855	0.0	-0.93449855	-0.93449855	1.0	8349.371030569077
1794	-2.6683638	0.0	-2.6683638	-2.6683638	1.0	8354.024463176727
1795	-1.591159	0.0	-1.591159	-1.591159	1.0	8358.625991106033
1796	-1.8300174	0.0	-1.8300174	-1.8300174	1.0	8363.2867333889
1797	-1.0384511	0.0	-1.0384511	-1.0384511	1.0	8367.927840709686
1798	-2.6015677	0.0	-2.6015677	-2.6015677	1.0	8372.506497383118
1799	-1.6267221	0.0	-1.6267221	-1.6267221	1.0	8377.074476480484
1800	-1.7294116	0.0	-1.7294116	-1.7294116	1.0	8381.699853420258
1801	-1.0734142	0.0	-1.0734142	-1.0734142	1.0	8386.286762475967
1802	-1.6662451	0.0	-1.6662451	-1.6662451	1.0	8390.980782270432
1803	-1.6899152	0.0	-1.6899152	-1.6899152	1.0	8395.649844884872
1804	-1.1463565	0.0	-1.1463565	-1.1463565	1.0	8400.369833946228
1805	-2.2153063	0.0	-2.2153063	-2.2153063	1.0	8405.01607298851
1806	-2.0889688	0.0	-2.0889688	-2.0889688	1.0	8409.623027086258
1807	-3.708994	0.0	-3.708994	-3.708994	1.0	8414.29775261879
1808	-0.1550393	0.0	-0.1550393	-0.1550393	1.0	8418.981853961945
1809	-1.5187576	0.0	-1.5187576	-1.5187576	1.0	8423.579086303711
1810	-1.341526	0.0	-1.341526	-1.341526	1.0	8428.261063814163
1811	-0.24668579	0.0	-0.24668579	-0.24668579	1.0	8432.89834022522
1812	-4.1179395	0.0	-4.1179395	-4.1179395	1.0	8437.455575704575
1813	-1.6213666	0.0	-1.6213666	-1.6213666	1.0	8442.112822532654
1814	-2.5578833	0.0	-2.5578833	-2.5578833	1.0	8446.70453286171
1815	-2.836634	0.0	-2.836634	-2.836634	1.0	8451.289410114288
1816	-0.64736336	0.0	-0.64736336	-0.64736336	1.0	8455.859147548676
1817	-2.9981487	0.0	-2.9981487	-2.9981487	1.0	8460.501168966293
1818	-0.6836704	0.0	-0.6836704	-0.6836704	1.0	8465.18062877655
1819	-1.034875	0.0	-1.034875	-1.034875	1.0	8469.892570734024
1820	-3.4433148	0.0	-3.4433148	-3.4433148	1.0	8474.545815706253
1821	-1.0802029	0.0	-1.0802029	-1.0802029	1.0	8479.156416654587
1822	-2.39176	0.0	-2.39176	-2.39176	1.0	8483.867376089096
1823	-0.5192315	0.0	-0.5192315	-0.5192315	1.0	8488.552640914917
1824	-1.1282382	0.0	-1.1282382	-1.1282382	1.0	8493.177800655365
1825	-2.1288562	0.0	-2.1288562	-2.1288562	1.0	8497.749487161636
1826	-0.9043383	0.0	-0.9043383	-0.9043383	1.0	8502.38168144226
1827	-0.53302133	0.0	-0.53302133	-0.53302133	1.0	8506.971544027328
1828	-1.8397624	0.0	-1.8397624	-1.8397624	1.0	8511.737783908844
1829	-1.7281619	0.0	-1.7281619	-1.7281619	1.0	8516.378922224045
1830	-0.2651087	0.0	-0.2651087	-0.2651087	1.0	8521.124922275543
1831	-1.064342	0.0	-1.064342	-1.064342	1.0	8525.720158100128
1832	-0.49158472	0.0	-0.49158472	-0.49158472	1.0	8530.320343255997
1833	-1.4834474	0.0	-1.4834474	-1.4834474	1.0	8534.881499052048
1834	-3.8371928	0.0	-3.8371928	-3.8371928	1.0	8539.513187646866
1835	-2.8443956	0.0	-2.8443956	-2.8443956	1.0	8544.184660196304
1836	-1.1165903	0.0	-1.1165903	-1.1165903	1.0	8548.904778242111
1837	-1.5522534	0.0	-1.5522534	-1.5522534	1.0	8553.555004835129
1838	-1.3424177	0.0	-1.3424177	-1.3424177	1.0	8558.232335329056
1839	-0.8620411	0.0	-0.8620411	-0.8620411	1.0	8563.048447847366
1840	-1.8497432	0.0	-1.8497432	-1.8497432	1.0	8567.642120599747
1841	-0.49571544	0.0	-0.49571544	-0.49571544	1.0	8572.346704483032
1842	-0.96353745	0.0	-0.96353745	-0.96353745	1.0	8576.992379665375
1843	-1.4622192	0.0	-1.4622192	-1.4622192	1.0	8581.64712190628
1844	-0.9869489	0.0	-0.9869489	-0.9869489	1.0	8586.639498710632
1845	-0.5594397	0.0	-0.5594397	-0.5594397	1.0	8591.357623815536
1846	-1.9673052	0.0	-1.9673052	-1.9673052	1.0	8596.056133031845
1847	-1.3962383	0.0	-1.3962383	-1.3962383	1.0	8600.836161851883
1848	-1.0650748	0.0	-1.0650748	-1.0650748	1.0	8605.5390355587
1849	-2.4184241	0.0	-2.4184241	-2.4184241	1.0	8610.241041898727
1850	-2.0544043	0.0	-2.0544043	-2.0544043	1.0	8614.895402908325
1851	-1.6205168	0.0	-1.6205168	-1.6205168	1.0	8619.53879904747
1852	-1.9166201	0.0	-1.9166201	-1.9166201	1.0	8624.251267433167
1853	-0.9508573	0.0	-0.9508573	-0.9508573	1.0	8628.89903306961
1854	-1.3526129	0.0	-1.3526129	-1.3526129	1.0	8633.56266450882
1855	-4.6507087	0.0	-4.6507087	-4.6507087	1.0	8638.313833475113
1856	-3.663904	0.0	-3.663904	-3.663904	1.0	8642.886929035187
1857	-2.10159	0.0	-2.10159	-2.10159	1.0	8647.569994926453
1858	-2.3283312	0.0	-2.3283312	-2.3283312	1.0	8652.244602441788
1859	-1.6897211	0.0	-1.6897211	-1.6897211	1.0	8656.91976428032
1860	-2.0197291	0.0	-2.0197291	-2.0197291	1.0	8661.606342792511
1861	-3.0034294	0.0	-3.0034294	-3.0034294	1.0	8666.191629886627
1862	-1.8648611	0.0	-1.8648611	-1.8648611	1.0	8670.780567407608
1863	-1.270343	0.0	-1.270343	-1.270343	1.0	8675.470894575119
1864	-0.81071097	0.0	-0.81071097	-0.81071097	1.0	8680.150780200958
1865	-2.3571026	0.0	-2.3571026	-2.3571026	1.0	8684.726899385452
1866	-1.1014655	0.0	-1.1014655	-1.1014655	1.0	8689.40099143982
1867	-1.6572437	0.0	-1.6572437	-1.6572437	1.0	8693.95803642273
1868	-1.2118499	0.0	-1.2118499	-1.2118499	1.0	8698.741820812225
1869	-1.3573395	0.0	-1.3573395	-1.3573395	1.0	8703.366517543793
1870	-0.94115347	0.0	-0.94115347	-0.94115347	1.0	8708.134748220444
1871	-1.8474829	0.0	-1.8474829	-1.8474829	1.0	8712.83187365532
1872	-3.3758562	0.0	-3.3758562	-3.3758562	1.0	8717.500438213348
1873	-2.3708403	0.0	-2.3708403	-2.3708403	1.0	8722.148300647736
1874	-2.6704688	0.0	-2.6704688	-2.6704688	1.0	8726.780933856964
1875	-1.0565102	0.0	-1.0565102	-1.0565102	1.0	8731.425171375275
1876	-1.0042307	0.0	-1.0042307	-1.0042307	1.0	8735.968151330948
1877	-0.7374327	0.0	-0.7374327	-0.7374327	1.0	8740.672029972076
1878	-1.7639583	0.0	-1.7639583	-1.7639583	1.0	8745.362263202667
1879	-0.7552452	0.0	-0.7552452	-0.7552452	1.0	8750.02809214592
1880	-2.406293	0.0	-2.406293	-2.406293	1.0	8754.611350774765
1881	-1.5372618	0.0	-1.5372618	-1.5372618	1.0	8759.35115146637
1882	-1.4331965	0.0	-1.4331965	-1.4331965	1.0	8764.021590948105
1883	-0.17005982	0.0	-0.17005982	-0.17005982	1.0	8768.564910888672
1884	-2.7014737	0.0	-2.7014737	-2.7014737	1.0	8773.174253463745
1885	-0.4649251	0.0	-0.4649251	-0.4649251	1.0	8777.773213624954
1886	-0.6801989	0.0	-0.6801989	-0.6801989	1.0	8782.428948163986
1887	-1.6200923	0.0	-1.6200923	-1.6200923	1.0	8786.978962659836
1888	-0.86206347	0.0	-0.86206347	-0.86206347	1.0	8791.660674095154
1889	-2.873425	0.0	-2.873425	-2.873425	1.0	8796.307135820389
1890	-1.7361509	0.0	-1.7361509	-1.7361509	1.0	8800.987088441849
1891	-2.0600464	0.0	-2.0600464	-2.0600464	1.0	8805.685529708862
1892	-1.8773749	0.0	-1.8773749	-1.8773749	1.0	8810.429723262787
1893	-1.6871593	0.0	-1.6871593	-1.6871593	1.0	8815.04161453247
1894	-0.4378152	0.0	-0.4378152	-0.4378152	1.0	8819.687949419022
1895	-1.4692347	0.0	-1.4692347	-1.4692347	1.0	8824.41869521141
1896	-2.0100114	0.0	-2.0100114	-2.0100114	1.0	8829.249648571014
1897	-1.2891787	0.0	-1.2891787	-1.2891787	1.0	8833.863017320633
1898	-0.9168081	0.0	-0.9168081	-0.9168081	1.0	8838.462260484695
1899	-0.5476418	0.0	-0.5476418	-0.5476418	1.0	8842.964327812195
1900	-1.0826111	0.0	-1.0826111	-1.0826111	1.0	8847.613178730011
1901	-0.53435653	0.0	-0.53435653	-0.53435653	1.0	8852.367137908936
1902	-0.4251423	0.0	-0.4251423	-0.4251423	1.0	8856.956585168839
1903	-0.17729695	0.0	-0.17729695	-0.17729695	1.0	8861.728128194809
1904	-1.9031428	0.0	-1.9031428	-1.9031428	1.0	8866.358023643494
1905	-0.86392385	0.0	-0.86392385	-0.86392385	1.0	8871.036477565765
1906	-0.62312406	0.0	-0.62312406	-0.62312406	1.0	8875.789622545242
1907	-1.48546	0.0	-1.48546	-1.48546	1.0	8880.420204877853
1908	-0.72105706	0.0	-0.72105706	-0.72105706	1.0	8885.130250930786
1909	-1.4815933	0.0	-1.4815933	-1.4815933	1.0	8889.765523433685
1910	-1.0285777	0.0	-1.0285777	-1.0285777	1.0	8894.371200799942
1911	-1.4582582	0.0	-1.4582582	-1.4582582	1.0	8899.022704601288
1912	-4.6143394	0.0	-4.6143394	-4.6143394	1.0	8903.577781677246
1913	-1.909732	0.0	-1.909732	-1.909732	1.0	8908.365341186523
1914	-0.6254342	0.0	-0.6254342	-0.6254342	1.0	8913.077240467072
1915	-0.8694432	0.0	-0.8694432	-0.8694432	1.0	8917.785997152328
1916	-1.0078367	0.0	-1.0078367	-1.0078367	1.0	8922.420967817307
1917	-2.8984272	0.0	-2.8984272	-2.8984272	1.0	8927.05148935318
1918	-1.040739	0.0	-1.040739	-1.040739	1.0	8931.720284700394
