com_x1,com_y1,com_x2,com_y2,robotx_0,robotx_1,robotx_2,robotx_3,robotx_4,robotx_5,robotx_6,robotx_7,robotx_8,robotx_9,robotx_10,robotx_11,robotx_12,robotx_13,robotx_14,robotx_15,robotx_16,robotx_17,robotx_18,robotx_19,robotx_20,robotx_21,robotx_22,robotx_23,robotx_24,robotx_25,robotx_26,robotx_27,robotx_28,robotx_29,robotx_30,robotx_31,robotx_32,robotx_33,robotx_34,robotx_35,robotx_36,robotx_37,robotx_38,robotx_39,robotx_40,robotx_41,robotx_42,robotx_43,robotx_44,robotx_45,robotx_46,robotx_47,robotx_48,robotx_49,robotx_50,robotx_51,robotx_52,robotx_53,robotx_54,robotx_55,robotx_56,robotx_57,robotx_58,robotx_59,robotx_60,robotx_61,robotx_62,robotx_63,roboty_0,roboty_1,roboty_2,roboty_3,roboty_4,roboty_5,roboty_6,roboty_7,roboty_8,roboty_9,roboty_10,roboty_11,roboty_12,roboty_13,roboty_14,roboty_15,roboty_16,roboty_17,roboty_18,roboty_19,roboty_20,roboty_21,roboty_22,roboty_23,roboty_24,roboty_25,roboty_26,roboty_27,roboty_28,roboty_29,roboty_30,roboty_31,roboty_32,roboty_33,roboty_34,roboty_35,roboty_36,roboty_37,roboty_38,roboty_39,roboty_40,roboty_41,roboty_42,roboty_43,roboty_44,roboty_45,roboty_46,roboty_47,roboty_48,roboty_49,roboty_50,roboty_51,roboty_52,roboty_53,roboty_54,roboty_55,roboty_56,roboty_57,roboty_58,roboty_59,roboty_60,roboty_61,roboty_62,roboty_63
0.132,-0.179,0.14146482944488525,-0.179295152425766,0.0211821583700317,-0.004331354111916763,0.023148119159537926,0.0065292317259567495,-0.018294068238924013,-0.020964462820507204,0.01386113841520508,-0.0017161775951535785,0.009231924705681696,0.021911894299952515,0.004677997630968083,0.0037398593511852804,0.014491080696694261,0.005462389932053679,-0.022020359042703087,-0.0053668852023123215,0.021798765520956796,-0.017847369537100297,-0.0033665605245936023,-0.011067168028332536,-0.015962222939460438,7.485258010259122e-05,-0.020423563672365037,-0.014637513264886888,-0.0018490129899449495,-0.021526848834577946,0.011641378869505406,0.017329293949963166,0.006665252102353074,0.01064064646939223,-0.0006829199014462654,-0.009005741325859656,0.01998603804047809,-0.008863745072351527,0.0151566780103497,0.013662867668561667,-0.015060378067117791,0.008110241533865685,-0.021146788204836744,-0.018296919069111628,-0.024272608403344543,-0.01902913917480998,0.002071502990066497,0.001339572063330012,0.0010438526238176551,-0.024085286378320653,0.01803117683419698,-0.016938329422830106,-0.0026861463082045733,-0.0132081409284888,0.010902795927895809,0.014482703510857418,0.0016518692560571202,-0.013948206289195865,0.01920535927624841,-0.011794387189434069,-0.013968234578332545,-0.021220199891389138,-0.018227816976990965,-0.0012027971322521036,-0.022708653624658837,0.002752165622981067,-0.010716598020401886,-0.009983100973769383,-0.01538806737341923,0.01191130471427003,-0.020430776100978265,-0.00816749133447994,-0.020378745273024787,0.005182613665651242,0.013513827698799066,-0.02147607925231884,-0.015965448401715897,0.0014845820472714141,0.011206993126180814,0.016753956549862968,0.018046010709586287,0.0025919386069903246,0.006518120746245068,-0.013035770869523934,-0.002800324651135982,0.0024107033804509,0.009174691783873576,-0.0179768423998672,-0.016443801357228165,0.006793885866894375,0.002656777129824671,0.013716181512442423,-0.017550846947885904,0.019797742100908067,0.018404459978663947,0.02476693876787151,0.021404254819772706,0.018692782383303984,0.020676925395428127,0.01027973250728697,0.018244292382629174,-0.005335735264443541,-0.013775982306781532,0.000995798257900242,0.002468549301898975,0.012769835387239512,-0.010969235140132755,-0.01379172513458204,0.013171559247668163,-0.014254967048118834,0.01062640283725265,0.013360992000779108,0.006910529670724898,0.00794482395608187,-0.015994306108984602,0.008912699533843431,0.019350799312840943,-0.009129027211132335,-0.003737078683848611,0.0014340234133057086,-0.018859969888770586,0.020720251955526646,0.024361265097097455,-0.00477236194813066,0.019967737561606573,-0.02385409425591269,-0.012671833395872517,0.00047203908315299886,0.011380416233131338,0.020230625468100068,-0.01572360751326682,0.017925442872458647
0.132,-0.179,0.138886496424675,-0.16849593818187714,-0.013536335039476127,0.007632159091934897,-0.005408856454649457,0.0140261982063411,0.007929597733820438,-0.02245583875629579,0.014179434132318161,0.006668972684692409,-0.02005486687393695,-0.0073658495776230196,-0.01438232676478723,0.01942283211117745,-0.0004232737168425489,0.005124467092644625,-0.02278887410989258,-0.02230731826825116,0.01220850275119248,-0.013706674703271877,0.016151876443718446,-0.018348608137424123,0.018769729456302182,-0.0163620426561941,0.009632998188766624,-0.01823288116790079,-0.0050783571567140015,0.006932460117371413,0.011479995278456633,-0.001769104785520982,-0.003176415239170737,0.007770003915310832,-0.007959067655435088,-0.01335956716204248,0.021693329936242678,-0.019713787709185627,0.012283652726344033,-0.017888180832644075,0.018483618257046523,0.005474832082682901,-0.01312718412369724,-0.007480948919378595,-0.0079189944415342,-0.0025640549332426113,0.015037211578614117,0.009020982522291894,-0.020670064666325563,-0.02301657880655902,-0.008273279856589627,-0.010566204398443713,-0.004761139926002533,-0.011454289868160434,0.004867210767427056,0.01630255867689128,0.008798041092443962,0.003616363288726821,0.022984635995568062,0.005139800954930284,0.023936237652989856,0.01791070927210108,0.011886607074203831,7.313958193114894e-05,-0.0039131654264795875,0.02194468098228488,-0.011614447738893481,-0.0009930287090396221,-0.008202230668837823,-0.0221399041887923,-0.021206161534337672,-0.011369333743622034,0.019698839511910197,0.023477015001600994,-0.005600905039068266,-0.024034636166263564,-0.020069439779115128,-0.011888897206499561,0.0017130575123915012,-0.007897221767068741,-0.0073955958563763635,0.005635913163094579,0.015590677901473317,-0.005181389617779621,-0.006812726805272434,0.014023625726376616,2.4634675594010363e-05,0.017988149260930078,-0.018630485511612956,0.009719068075271203,0.008025896232453644,-0.012819463035041001,0.0038402959786639213,-0.01730376626590105,0.014521798767152483,0.02497373180970055,-0.009581528365278659,-0.0012006153693499277,0.013495627719576929,-0.006166183407726188,-0.024546631544810918,-0.019921808300667317,0.011590969195709053,-0.003104461976945104,0.008208298991609436,-0.006796989641357255,0.016284371579241674,-0.023689760645394204,0.0241094830531697,0.013597261576098654,0.022797505329370867,-0.020953316154890086,0.008775039636817493,0.02074593512690747,-0.017053146246945795,-0.0007057533617285394,-0.019502834977108325,-0.0010819210256182259,0.011557946997389025,-0.004909939589183166,0.015280269374417649,-0.012996961091326004,-0.02081043630767166,0.018001215643686563,0.014180476694904992,0.016033169553759247,0.007627395854842393,0.02033225412343801,0.016779201321556345,-0.010110879710611483,0.02130233591999487,-0.018241225481554477
0.132,-0.179,0.14006540179252625,-0.1744460165500641,-0.00940018021948106,-0.011898493763966123,0.008418255594193104,0.024827291613396578,0.019142496496092273,-0.01946915093311945,0.020134800470939164,-0.007687709352306289,0.01890256092161939,-0.008470694742860784,-0.005956184795598923,-0.016380671719809878,-0.00836031835872399,-0.01920552125718989,0.0020934711169574086,0.008269347876587292,0.01488417918427886,-0.010893013592232381,0.017890288838801532,-0.009830269993821623,0.010484973700956184,0.019316901586902135,-0.0023435107136146605,-0.010657975842929207,-0.022973894074867857,0.023713090516149893,-0.0022562959629469463,-0.022066253848163127,-0.0029471393865423898,0.021316943960558617,0.006184023336899776,0.009976788859567584,-0.013748039854597473,-0.016096334851973666,0.007906404293157039,0.014179319441780941,0.023364162527301717,0.015098163515952619,0.010325488241486547,-0.0011558448487035584,-0.008138733155124256,0.020182893718191708,-0.02111741586687442,-0.007037255574352721,0.009023025423529632,0.013326156828946327,0.006169463630959576,-0.024461557446465217,-0.017441568957358905,-0.016675437450586014,-0.007510674246285123,-0.01565550775690145,0.009893922140914127,0.008391446616078074,0.019976950764375688,-0.024584362824884184,-0.02156279345159025,0.001812684236310147,-0.013391994512992956,0.0037453544352981268,0.023874515422629985,-0.022903713904563774,0.0012198677728133371,0.004049708284856863,0.0015659187514336995,0.013979735032326211,-0.019996929343608097,-0.007965049004234226,-0.021303664271221618,0.0019168298311523675,0.01131821931864576,0.010058518459815133,0.0026742299462394967,0.010111644105485228,-0.008545339895375408,-0.007134107196863526,-0.021818628621187847,0.007978706557562783,0.012974045472686234,0.02211262856926615,0.012207865913957908,-0.02292345475169301,0.010968826770859343,0.015287204070301097,-0.003290810867305243,0.014482800132956442,-0.006077890143716451,0.010469760861982036,-0.022001987909658523,0.015624323658936283,0.023434008880843044,0.023898701022004858,-0.015171943158482354,0.0001393443260297271,-0.005587287131215441,0.003959782843305632,0.0010603712636688203,-0.00048543101567732894,0.0077310545333286115,-0.01655097436362824,0.0069123523263031755,0.007059683525145896,-0.01672062836571067,-0.017191500600439693,-0.0045404974927644275,-0.00025330604894303194,0.009938766821295672,-0.016324794877936966,-0.011681843102025824,-0.005963207938854791,-0.02116616650633817,0.020942598241626684,-0.021914581270969763,0.02493458009120547,0.015269150246528945,-0.02472240558640458,-0.02343497338899821,-0.013138975422537724,-0.005249076348682723,0.004403768186050226,-0.01702252828446743,0.024480014577024756,0.005901704846781691,0.019924175397953076,0.023757030796068952,0.001992404848747787,0.002241329406167381,-0.004808844791800836
0.132,-0.179,0.13841365277767181,-0.17678028345108032,-0.023934396974545014,0.013964965567377162,0.00017272613956869493,-0.001384730796694971,0.009632715562871305,0.015287374089050475,0.024565559609350716,-0.006163021928645436,-0.015327540255812639,0.0038411459637337324,-0.022123045063346926,-0.01092915198735328,-0.018366061499026694,0.02289555292610084,-0.01814144969072652,-0.009437388439618916,0.0004496035180090799,-0.006608389734414844,0.0032223304912986916,-0.0030703858618616395,-0.0023676849275490394,0.023978363230807806,-0.017332326065328408,-0.011257721071466747,-0.022896643178367128,0.015208494999226094,0.020010654461700847,0.01543057744744527,0.007638361397321838,0.021476609297815745,0.020869461801686633,0.019241758073796265,0.0020215799722837387,0.014667658387612262,0.023691687328854814,0.015270679765093456,0.020073895615986506,-0.01653655707467653,-0.009811348833758489,0.0011966564218724232,0.019979985077943123,0.014694762292582486,-0.0019904742290454865,0.007873089167620563,-0.024590101320601184,0.009571121430251323,-0.013544090148731987,-0.010824532596846582,0.021573399841433055,0.013534480703835616,-0.01103691183122344,-0.016147400327759288,0.020266057006169222,0.021994456072411926,0.011243745134390873,0.007976803958074374,0.020139429207501634,-0.008098373323111197,0.015375147405489668,0.01578030087872208,-0.018310357091376878,-0.023750523523376577,-0.0028149965243376915,0.002657277849249722,0.006984106747425327,0.009492888931448118,0.009062675086544188,0.020136680291203864,-0.009950239150807162,-0.005396773171992331,0.005922600980056498,-0.007499358354781122,0.009025772220656175,0.005329584586229619,-0.015279130046526724,-0.023887294083903082,-0.006777763790581728,0.00917057320629347,0.0215938635117816,0.0200156627409303,-0.017841995531474898,-0.013734561464264217,-0.020409038314794327,0.003457583020294773,-0.015079037503664745,-0.006600768856675394,-0.0038198204103419217,-0.01875921117281536,0.02297143876394058,-0.014999312548053085,0.013021283328831103,0.016233273320889828,0.023985828601496596,-0.01948724553566619,-0.007728911728174293,-0.003683304625866062,0.02238043419753572,-0.018232390577143043,0.021420529416558184,-0.011223694808043356,-0.02247077095830899,-0.013097777652407517,0.01917706967122778,0.0036284577392588883,-0.023741018037162522,0.016741898189781244,0.00206182526453369,0.011113901275064855,-0.004742311107661025,0.0009494670417795961,0.009848631275269484,0.009568529606029899,0.017055846018433317,0.007611058480440948,0.016495386084238443,-0.012134300420844808,-0.013827752835062275,0.008412166686176961,0.0015247526757559485,0.00761230127101991,0.012887178722109004,0.008425873218586066,-0.0079208431996694,-0.023374556436760948,0.01828236943754466,0.020117097123816943,-0.017491528278838653,-0.007402713883273376
0.132,-0.179,0.14510442316532135,-0.18585845828056335,-0.02352480432962288,0.021624040982848265,0.008138470012786114,-0.00709756100516731,0.013324969566826744,0.02491735986828863,0.0011981336024602038,0.004247440680731039,-0.0032424665593656365,-0.0081209468098856,-0.006370338562815565,0.02023133075238427,-0.015167409646949698,-0.022072169139546266,0.014596533297343235,0.003997066960094241,-0.022872952740891156,0.010518050430183987,0.015243151555234112,0.018694484405819486,-0.009373561758996996,-0.01090025136159083,0.0030129111529339156,-0.011483100599743862,-0.013905526301002714,-0.01243521509940626,0.0201613516238413,-0.018529791643982503,-0.0006174076216765093,-0.010729839674147867,0.009248823117252364,0.021997137866570808,0.01846877875719507,0.02096658567069483,-0.022788930926592815,-0.024219816781599693,-0.012699900743167498,0.01946603249512093,0.01244194643111203,0.014453897430715706,0.022747889651447077,0.0011692937353694859,-0.0019681090355572264,0.012706967226844577,-0.004199066892449858,-0.012074504750707277,0.01976731529239137,-0.01465936323035303,0.01842209855190005,-0.018659156168743807,0.007945678569673063,-0.02084009250078834,0.020338526968870584,-0.005528035393538244,-0.016855497670563824,0.02071868441899318,0.003968155747527048,-0.010277433474448578,-0.007160114988889198,0.004215012866909968,0.01900228004073392,-0.01375742884510039,0.02183586289745322,-0.022145980185224935,-0.016009931483844046,0.016534114948527016,0.003610436591785105,-0.02440320398632942,-0.015578197752193613,-0.006002006974687085,-0.00116786566128297,0.014471242206215935,0.0014529264840418936,0.02394793102580902,-0.022005761930397744,0.007559425087426977,0.005838078864981489,-0.005456917849083774,-9.661207968277366e-05,0.01898066794212841,0.003930518267537885,0.011838405503092272,0.00984917670847714,0.002399712225007577,0.01660535983194092,-0.015656163127146606,-0.015332309749462453,0.005576097386936336,0.0012107656833934104,0.00300470470131221,-0.0028498389715358105,-0.020920462719370165,0.02475009905346833,-0.024644095152793696,-0.017369098349152935,0.0009587375679025525,0.0025692481896945132,-0.017376764978143264,-0.010686152893572571,-0.005230771850344651,0.010481232901330184,-0.0104389017218602,-0.002669334265543777,0.001182509587833152,0.011318928615375305,0.013017805274329712,0.014762707759588198,-0.0068859516642188826,0.01279270912029723,-0.012009712907059246,-0.019758522215906606,-0.0031087226827882022,0.0011311175446482233,-0.01905216223200977,9.216981952526321e-05,0.014617988680256294,-0.019524112293928437,0.0018653399639991242,-0.02375775747924537,-0.01953482271174169,0.02364984025041432,-0.014432486264179185,-0.009231661936387404,0.011701010416706202,-0.015791149527747135,0.01701188969401852,-0.0243879912661843,0.01895315349790124
0.132,-0.179,0.13182085752487183,-0.17950309813022614,0.00019887099473225173,0.017159711287243716,-0.021515853532424342,0.004911821489173775,-0.013878649547385036,-0.020826647470225598,-0.020812220055734788,0.0036362960806288376,0.017488181110636984,0.022709257040085654,0.011662163882858144,-0.013455926335740788,0.022041626719738916,0.001468186976634405,0.012482757532321052,-0.013533044369280784,-0.004105832818575676,0.008656122521195075,0.005354081950422213,0.022231804554926557,-0.012679973228536524,0.020330456245799503,-0.02148819710815282,-0.024565795278927317,0.006102585792861014,-0.016749760995481262,-0.013208537320341962,-0.007613680548234199,0.018733254135800514,0.02121754939939042,-0.02485450268585388,-0.001054017576830258,0.013893406945687858,0.018182011600963742,-0.01845445747663231,-0.016178356362575252,0.018430119299779134,0.014133238683109811,0.02311699455398092,-0.012036703218372536,-0.02371256260908184,-0.00784214921712693,-0.0008572260261380735,0.0231884719879328,0.010293341066045979,-0.008326893449577578,0.02267314949416773,-0.0032833295380662424,-0.02059587796516272,-0.005411944206812354,-0.008319999269172474,0.01954033410017849,-0.010817136939215622,0.02186103879570575,0.008564449368161378,-0.0041032104691144655,-0.0211251578122179,0.023554812325677583,0.0008221555850917543,0.019052291483732824,0.0041891183988572445,0.024064168541917924,0.010742334655355776,0.008446994653106846,-0.01612405692314052,0.008783501491148551,0.009141586003466443,0.018861735329596202,-0.010656559637204382,0.018083633747475007,-0.010552631402099456,0.0034644058607347476,0.0007888098900253153,-0.0036718611243470242,-0.02448186843696511,0.013487768436784134,0.014056394924784298,0.020034249748122998,0.014161556642544502,-0.005152579630097992,-0.00013129954724135778,-0.01999348034242636,-0.01892204491405461,0.007880587668015263,-0.018578133568913687,0.016866796093282052,0.023995762501716172,0.0009300190000972944,0.012492729870385064,0.005000875148749445,0.010795168574931777,-0.014650720980069554,0.019436935343972103,0.014359033830403205,0.011263788402805223,0.01891424970987731,0.017597135036501697,0.01751837542777728,0.003019408491636656,-0.020904176932869563,-0.004160973218054413,0.01716847091194179,-0.01854891935574159,-0.017194524677910408,0.004792772476578739,-0.0045770922966521695,-0.0021622627028903933,0.00434593541715033,0.02103023252277885,-0.023462292142225245,0.014045698693356444,-0.018783456664380672,-0.004177018893676266,0.02094741894208353,-0.010512060939868645,-0.003085417815353937,0.017628983483137746,-0.01177096128943047,0.013359145218228279,0.0061839018522010965,0.009096213562231385,0.023098971778552614,0.015679175809021194,-0.01690330107645916,0.00894450598437483,-0.012121360910664625,-0.0019385662150910865,0.01126906580529248
0.132,-0.179,0.13719280064105988,-0.18266473710536957,0.024080668176283293,0.016309491886898196,0.023706647554723993,0.0213050300349547,-0.010308139707411679,-0.001913075690411721,0.02224475419981902,0.01179632337690801,0.021710981368783716,0.014453693418407361,0.017237833642624684,-0.01268488423599023,0.019910749033953803,0.015431945144901739,0.012119953729451315,0.01267957095215607,0.023092188169431878,-0.021080110972579242,-0.01438988064594844,-0.02331123128216211,0.022800095907541222,-0.019053316480518247,0.010824414002753684,0.021676724916301647,0.01758072924035438,0.02318069276276912,0.0066881657720801735,-0.0068510502041719545,-0.017286274993844497,0.02295801475934387,0.02301874521613371,0.00560444258782649,0.010829785533050078,-0.02468794075776791,0.010393192155559706,0.007351875533245816,-0.012353309972101862,0.0038040733754358055,-0.006649334869689584,0.006220497849065386,-0.014756672681765282,0.02080576979048681,0.004020005293541518,0.0020673501414297246,-0.024199927830209196,-0.011781574340754747,0.01574442721872766,-0.0014045040771094239,0.021400186218395165,-0.007544473013517766,0.022573338790229797,0.017657520148797783,-0.007192197076011642,0.01743773076041983,0.006830102675120596,-0.0060901580231906005,0.012297070122108837,0.014868671056406796,-0.00131877772748527,0.010913101626026066,0.01743140062349674,0.023218064396837594,-0.014172909179431831,-0.004034743143213622,-0.0019348412631435379,-0.01203440610139272,-0.02305568048792081,0.023324216898466435,-0.017935241737960878,0.0007372206282364735,-0.007524832937231437,-0.01966052599451026,0.012250268980234874,0.018116863505849637,0.023174903002359297,-0.014961330452786026,0.0041257381665467,0.006707139113593101,0.023140142709487603,0.020390430248495503,0.010764263593457883,-0.01575460929217106,-0.013103924612440355,-0.014363878984334812,-0.0004970235594680475,-0.017966755144573222,0.0012903546066728618,0.004461543384115956,-0.01960105103692485,-0.01299518543239539,0.009986602546970834,0.009746432547036984,0.010522755768730484,-0.023917910309641563,-0.008051438245058974,0.020287487513150126,0.019323565839948244,0.00541729505386716,-0.020697091069926277,0.024667813271032908,-0.010070382713324605,0.013666561747630639,0.006736457239985241,-0.015017160624647386,-0.02224712769684968,-0.01087899850226065,0.015647975351524367,-0.024276747524953762,0.010122481145189911,0.004991824341420141,-0.01101192375685255,0.020865843926549867,0.00017856226997230856,-0.002126479522329444,0.021970366961809186,-0.016433062656508002,0.0009310439143897509,-0.013823457537544232,0.010916463218438921,-0.02009240826427382,0.0141114322465982,-0.015847952326742756,-0.0015707471851778565,-0.01635516421300484,0.022219995492988427,0.021627357801851405,-0.018259432070259585,-0.01121849889849998
0.132,-0.179,0.11935961991548538,-0.18035313487052917,0.012386605521071944,-0.011341616961949297,-0.012470670057731904,0.019911232535312393,-0.016292103885739255,-0.008994865616990904,0.012269563202307494,0.005175734443006414,0.018288030673414744,-0.01739521215992051,0.014307754248249871,0.01892675983548474,-0.0020384319019180856,-0.0033165903110704657,0.009936203358373454,-0.02391893498343542,0.006161169693352304,-0.018440092162428253,0.0026658393358432106,-0.01976707260259082,0.01815080766139282,0.010731060526098506,0.024148326562001325,-0.013092248256664074,-0.0028549925126818906,-0.01619747999778043,0.009523878325611856,0.015819755509492016,-0.009634986520854634,-0.01381766482163862,-0.002243884527490369,0.01842997298663083,0.021196766565161944,-0.01718130861611896,-0.016765981225043847,-0.0022410165579565197,0.0023052661118903583,-0.023722758460645223,-0.00889659496024527,0.013478690744089743,0.009171124501468328,0.019633307471941898,-0.004945362803830778,0.01230083836734816,0.008414309838809579,-0.020758600095238996,0.008023898304752024,0.018073951546614765,-0.02252003175644994,0.011623226462494377,0.02043538649596878,0.017904432025211643,-0.006319419525981102,-0.013382172248061132,0.0001754590883530742,0.004115209836308836,0.015839530555506805,0.0014097907190346384,0.024767923942659135,0.019166647064866267,0.010110731045380218,-0.0189163793542416,0.00018640355208349862,-0.008385069008649815,0.0094359094823264,0.013858643374686536,0.008230762183899974,-0.01157627734226372,0.006736833950391388,-0.014417868619135044,0.017367665049450726,-0.02349653841813251,0.0006257595858964841,0.017601216277864554,0.02209871418193659,-0.002182213560303771,-0.018352996947509984,-0.009817917802122917,0.018485701254165758,0.016571933948400758,0.006161538035558783,0.018267986565084347,-0.017835449968025236,-0.0009008087616963548,0.0012803386115282367,-0.011863984885677737,-0.010641302488413058,0.005194077861858132,0.010332097882450722,-0.004307258540839864,-0.002370925463569075,-0.01196496852596119,0.0023537296712080047,-0.008512135227840428,0.00865852118739148,0.014874754086305682,0.0033588775171523935,-0.024602386875257266,-0.0017504119283260691,0.01310872318089678,0.008177031627506097,-0.018405301218992132,0.007322703634053719,-0.022205280763835128,-0.013786112692080339,-0.01736261976936564,-0.017902620004838412,0.024630781790084155,-0.0035832251205803085,0.01948321857094975,-0.004156138541252859,0.014711520677794507,-0.023270495471892146,-0.02469632505772274,-0.0007825600714611407,-0.011223141811290272,-0.009773094550432111,-0.006668646160667337,-0.020092443002850863,0.015904684923666992,-0.001880004454908428,0.017529357155195824,-0.023679522058435567,-0.017569235384241145,-0.012189678924432706,0.012652099725232985,-0.015830405137973725,0.007376264750540332
0.132,-0.179,0.1343001276254654,-0.18270856142044067,0.0029267338884835688,0.020113023532838635,-0.010402403281488483,0.02070286860542208,-0.016008588808335986,0.018354056018602787,0.00629567857828614,0.01312678272933878,0.008782474281598458,0.01218005964940981,0.006705408098671199,-8.504085371039902e-05,-0.022328765686288395,0.0070358694792977475,0.01921076595891042,0.012205150408529472,0.009262597135204609,-0.012965881294664701,-0.016265357802289097,-0.020378882908864443,-0.011480051545700143,0.022009774881276756,-0.00027657023366991357,-0.015968978883335733,-0.01132660018163202,0.004132914272642306,0.01192209894208903,0.0036807580140399594,0.001409612331303111,-0.008900133500678337,0.018907238373445177,0.0025390721137652783,0.015603677995801847,0.012774460920601631,0.013945050736103068,0.020299904457312105,0.020118470553704748,-0.00541696981680977,-0.018243162264450136,-0.013912084535032981,-0.023002220909642625,-0.015225699331441156,-0.011188782115243046,-0.007110501084672743,0.010307674199748366,-0.01596730538778134,0.017862980439566682,0.014559064054184855,0.003400046939792241,0.022573845334339628,0.006838926266468023,-0.007214879617419772,0.004116971184675456,0.001677866125231471,0.00045063224844103106,0.006450365937607255,0.009032361505247131,-0.013251337537126219,0.009236300409945233,0.0039316536359555836,-0.007077393879248422,0.022633958175964766,0.019819548513087586,-0.0030702509941060233,-0.012417017546884035,0.023435800496793384,0.0069724749524706225,0.02401320879293082,0.019726998790511527,-0.005166785050340045,0.0006886195526522969,0.01036134344272184,0.0242153225815913,-0.0017857438198786713,-0.017365905102575643,0.004431092699120544,-0.006502706044272517,0.005945943195660542,-0.015592628167256418,0.00678469237395888,-0.01847687522079074,0.01510509380994033,0.013833198308791518,-0.024189317353214185,-0.018836967460029476,0.019178151941098127,0.02089174695689773,-0.004157515924562833,-0.02307556652414669,0.023079942766650485,0.008966209646939387,0.00967259308569364,0.004814654058227619,0.02025762483926733,0.02167900601476358,-0.003962545156426783,0.010272425714500127,-0.0247625271251629,-0.01344564450681015,0.02313465380919521,0.005585877486239031,0.005712313987765338,-0.017607482000568504,0.023748890378368227,-0.012065544804060892,-0.013338586967148909,0.0064045941519834185,0.024937522193065657,-0.012516208034381138,-0.0087411534826567,-0.02031622431716684,-0.005301202523680066,0.023871731532891273,-0.023684869434166308,0.013822606539446301,-0.015507409928375893,0.021096595131262906,0.000921563441539569,-0.0071932842229252,-0.01249505328542252,0.014634672833200552,-0.0018495113703923469,0.022688159021543024,0.023212807574777977,-0.004631487533441968,0.0001358074950816475,0.0072887835957107655,-0.016578496797473825
0.132,-0.179,0.14183096587657928,-0.16777706146240234,0.01824914443400346,0.008395161835596764,0.013054839740755109,0.01845547782542698,-0.010450229611907204,0.011782503173991786,0.009187501529845245,0.015363004373197958,0.0059924723850452236,0.012462679846922363,-0.013739230393135848,-0.014837266867387733,-0.004863508255284511,0.02396440735177676,0.00999275105974546,-0.005337050738579485,0.023987972904200683,-0.007561234237404662,0.013189677257466954,0.01712516644376612,0.014921270448911665,-0.018367091859206448,0.002636882694077365,-0.016608327383730394,0.0215175556518847,0.024914755010048605,-0.017241467735337475,0.006993665476925259,-0.0049697717221775795,0.013970693248830053,-0.022442632011181393,0.0022626104129802108,-0.002251760223463073,-0.0008845248698593662,0.012059735909953816,0.015471589896906446,0.0011760900246141175,0.01656400864862364,-0.020176897234498156,0.007223242710867633,-0.013647368348890177,-0.01845677587191093,0.023511169601467242,-0.016835688739379646,-0.01287321665673153,0.0064698743445279,-0.00047824159515878414,0.024847270429121368,0.014583391889009124,-0.018101269658533106,-0.014103893947170666,-0.02398691947218808,-0.013555478990378362,0.004615307179556001,0.02142735320109805,-0.010559944865081279,0.007712552818986723,-0.0002374141439982283,-0.006137707526644269,0.004775268735466881,0.007658205760128219,0.0053596535690621575,0.014442605129800744,-0.012654331157566801,-0.02099183639881555,-0.016274875783209786,0.023525788374445862,0.0031002080375569507,0.0007949419731301324,-0.00748507193386291,0.007606443399301582,0.02085630339740207,-0.0240311404412701,0.01999716580746981,0.015424388056196656,0.01311651911926557,-0.011820582388238238,0.004358551565727391,-0.017320231649207003,0.003101700260355434,-0.004037436032429852,-0.0029233132063603007,0.022343318962905444,0.02188334749953999,-0.022081463981007295,0.01946333220566101,-0.011991043868959645,0.0035128906320227686,-0.016764269659654763,0.017042826684471532,0.004755738336000126,0.024809339855255887,-0.018029097450425066,-0.017805425936896144,0.024937625136356563,0.013423569097266254,-0.00026157407172468575,0.0005532955219275035,0.020061693554869753,-0.011758463897152445,-0.013371364902715139,-0.015570577218793203,0.015508447257669887,-0.0019427723910835255,0.008925243149873793,-0.016749391593305248,0.0040016915440770455,-0.014465400132022667,-0.022845853685967824,0.013464418251300021,0.007643571389665434,-0.013541417453902622,-0.01787178023963694,-0.0071574566361918834,-0.01610880625192776,-0.019086895891239877,-0.0029550888087058573,-0.017402796141612338,0.005150362885984704,0.0028660877396822007,0.024352404901490696,-0.02388930608858122,0.024779467897462028,-0.019126524243189072,0.02121158635268469,-0.01032183220486535,-0.019881334267684417,-0.019963568514320396
