Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
100	-57.832466	0.0	-57.832466	-57.832466	1.0	-0.003673861	2.8427314e-05	-0.0036346521	-0.003713631	0.0037516127	3450.4746	140.3086769580841
100	-57.873817	0.0	-57.873817	-57.873817	1.0	-0.0037478826	1.8226545e-05	-0.0037125517	-0.0037753342	0.003827246	7739.291	141.078955411911
100	-120.64635	0.0	-120.64635	-120.64635	1.0	-0.0038125128	2.358935e-05	-0.0037769577	-0.0038537527	0.0039022474	3671.3242	141.83669471740723
100	-34.343735	0.0	-34.343735	-34.343735	1.0	-0.0038857954	1.9832252e-05	-0.0038657559	-0.003922982	0.0039774342	5172.054	142.65860748291016
100	-53.976364	0.0	-53.976364	-53.976364	1.0	-0.0039676316	2.1218935e-05	-0.0039265067	-0.0040105623	0.004052073	3779.1714	143.41440868377686
100	-27.033705	0.0	-27.033705	-27.033705	1.0	-0.004046819	2.5182606e-05	-0.0040074703	-0.0040858435	0.0041268882	4755.408	144.16485595703125
100	-37.09915	0.0	-37.09915	-37.09915	1.0	-0.004129854	1.9923436e-05	-0.0040840097	-0.004164759	0.0042012073	4052.8462	144.98978567123413
100	-35.19223	0.0	-35.19223	-35.19223	1.0	-0.004193498	2.4297924e-05	-0.004152185	-0.0042296634	0.0042745904	2661.6084	145.7038357257843
100	-69.0505	0.0	-69.0505	-69.0505	1.0	-0.004268859	2.4582534e-05	-0.0042251223	-0.0043003745	0.004348574	5954.7944	146.41525721549988
100	-28.612429	0.0	-28.612429	-28.612429	1.0	-0.0043399264	2.6514766e-05	-0.004302699	-0.0043906868	0.0044222735	4079.0303	147.23695516586304
100	-74.6309	0.0	-74.6309	-74.6309	1.0	-0.004432171	2.0717987e-05	-0.0043943087	-0.0044611436	0.004495315	2952.472	147.9760205745697
100	-57.13487	0.0	-57.13487	-57.13487	1.0	-0.0044906833	3.057848e-05	-0.004442196	-0.0045312075	0.004567076	2364.8452	148.70709562301636
100	-46.996838	0.0	-46.996838	-46.996838	1.0	-0.004561728	2.0908079e-05	-0.004514686	-0.0045923204	0.0046404414	6485.979	149.52014303207397
100	-33.243347	0.0	-33.243347	-33.243347	1.0	-0.004637739	2.3508424e-05	-0.0045991023	-0.0046840915	0.004714133	5052.9365	150.2548804283142
100	-55.221264	0.0	-55.221264	-55.221264	1.0	-0.0047109304	2.7762038e-05	-0.0046620145	-0.0047504716	0.0047875014	3262.3442	151.0271692276001
100	-89.58191	0.0	-89.58191	-89.58191	1.0	-0.0047834655	2.608752e-05	-0.004733655	-0.0048239753	0.0048611597	4354.8037	151.8424015045166
100	-93.92479	0.0	-93.92479	-93.92479	1.0	-0.004854556	3.05125e-05	-0.00480626	-0.0049058944	0.0049344823	3484.9634	152.57931756973267
100	-59.416496	0.0	-59.416496	-59.416496	1.0	-0.004935765	2.0016987e-05	-0.004896782	-0.0049615493	0.0050081913	4697.072	153.31440043449402
100	-31.01937	0.0	-31.01937	-31.01937	1.0	-0.0050060414	2.4863848e-05	-0.004964887	-0.0050488105	0.0050821225	4441.922	154.11820650100708
100	-57.205444	0.0	-57.205444	-57.205444	1.0	-0.0050756168	2.9152829e-05	-0.0050260727	-0.005119114	0.0051554064	3479.336	154.85631847381592
100	-119.5534	0.0	-119.5534	-119.5534	1.0	-0.005156626	2.47286e-05	-0.005122621	-0.0052015358	0.005230095	5703.9736	155.5889732837677
100	-52.778538	0.0	-52.778538	-52.778538	1.0	-0.005225923	3.3104225e-05	-0.0051778243	-0.005276562	0.005305652	4689.4873	156.4208595752716
100	-147.65062	0.0	-147.65062	-147.65062	1.0	-0.0052996045	2.2827711e-05	-0.005255077	-0.005324466	0.005382571	6746.7305	157.15337872505188
