-7777, -7777, -7777, 0, 0, 0, 4.66219605892069, -7.19015442523907, 2.34373273912959, 0.999626273862074, -0.00791994349492761, -0.0261646154120884, 4.58272767704447, -11.9182306117585, 2.26022915998656, 0.911423444259619, 0.00665358008752445, -0.411415890706658, 7.46210506297337, -4.97362644646195, 2.85102940058917, -0.999767086489161, -0.019409759996548, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.7071, 0.7071
-7777, -7777, -7777, 0, 0, 0, 4.74792209943563, -6.972557072038, 2.34373273912959, 0.985596539541658, -0.167077449537172, -0.0261646154120884, 3.91620012590991, -11.6275821211655, 2.26022915998656, 0.90084212732839, -0.138637752811092, -0.411415890706658, 7.86520192169459, -5.23041665823254, 2.85102940058917, -0.990089672956523, 0.140119254619037, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.648337024002854, 0.761353468046953
-7777, -7777, -7777, 0, 0, 0, 4.81445970798065, -6.85148618023305, 2.34373273912959, 0.965447601113015, -0.259280431975618, -0.0261646154120884, 3.54744801317663, -11.4073286944646, 2.26022915998656, 0.883752949099575, -0.222974639436533, -0.411415890706658, 8.08214081684119, -5.41108801219997, 2.85102940058917, -0.972463027577722, 0.232866111756346, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.611674113082366, 0.791109840278138
-7777, -7777, -7777, 0, 0, 0, 4.9149538681657, -6.70762151575722, 2.34373273912959, 0.927465683030774, -0.372991715324345, -0.0261646154120884, 3.11166375239706, -11.0790245408307, 2.26022915998656, 0.850704773570982, -0.327167163843794, -0.411415890706658, 8.33156913632914, -5.66876309372389, 2.85102940058917, -0.937592775586619, 0.347607182287607, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.563135314354814, 0.82636470019387
-7777, -7777, -7777, 0, 0, 0, 4.95219694548551, -6.66247291205589, 2.34373273912959, 0.911808119055795, -0.409782096881099, -0.0261646154120884, 2.97553977303467, -10.9582669098925, 2.26022915998656, 0.836941103439285, -0.360924582493184, -0.411415890706658, 8.40762254246523, -5.76107363570027, 2.85102940058917, -0.922942221592538, 0.384822844451806, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.546496498839815, 0.837461388217883
-7777, -7777, -7777, 0, 0, 0, 4.95219694548551, -6.66247291205589, 2.34373273912959, 0.911808119055795, -0.409782096881099, -0.0261646154120884, 2.97553977303467, -10.9582669098925, 2.26022915998656, 0.836941103439285, -0.360924582493184, -0.411415890706658, 8.40762254246523, -5.76107363570027, 2.85102940058917, -0.922942221592538, 0.384822844451806, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.546496498839815, 0.837461388217883
-7777, -7777, -7777, 0, 0, 0, 4.95219694548551, -6.66247291205589, 2.34373273912959, 0.911808119055795, -0.409782096881099, -0.0261646154120884, 2.97553977303467, -10.9582669098925, 2.26022915998656, 0.836941103439285, -0.360924582493184, -0.411415890706658, 8.40762254246523, -5.76107363570027, 2.85102940058917, -0.922942221592538, 0.384822844451806, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.546496498839815, 0.837461388217883
-7777, -7777, -7777, 0, 0, 0, 4.95219694548551, -6.66247291205589, 2.34373273912959, 0.911808119055795, -0.409782096881099, -0.0261646154120884, 2.97553977303467, -10.9582669098925, 2.26022915998656, 0.836941103439285, -0.360924582493184, -0.411415890706658, 8.40762254246523, -5.76107363570027, 2.85102940058917, -0.922942221592538, 0.384822844451806, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.546496498839815, 0.837461388217883
-7777, -7777, -7777, 0, 0, 0, 4.95219694548551, -6.66247291205589, 2.34373273912959, 0.911808119055795, -0.409782096881099, -0.0261646154120884, 2.97553977303467, -10.9582669098925, 2.26022915998656, 0.836941103439285, -0.360924582493184, -0.411415890706658, 8.40762254246523, -5.76107363570027, 2.85102940058917, -0.922942221592538, 0.384822844451806, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.546496498839815, 0.837461388217883
-7777, -7777, -7777, 0, 0, 0, 5.03194769478558, -6.57682181220681, 2.34373273912959, 0.876144278029099, -0.481338360176296, -0.0261646154120884, 2.71831538981955, -10.7009126461565, 2.26022915998656, 0.805421142427183, -0.426654131827338, -0.411415890706658, 8.54835687317071, -5.95444475459146, 2.85102940058917, -0.88923738145546, 0.457348713163584, 0.00943578241864661, -7777, -7777, -7777, 0, 0, 0, 6.06214, -7.616, 2.5, 0, 0, 0.512569836608747, 0.85864553955569
